Id salarie	Date de naissance	Date dembauche	Salaire	
1316	10/10/1978	08/09/2015	5206116	
1317	03/09/1979	23/06/2017	9093194	
1318	01/10/1979	23/06/2011	6075812	
1319	27/02/1970	22/04/2012	8709793	
1320	26/03/1982	25/04/2014	7021136	
1321	22/12/1965	24/06/2015	8411382	
1322	30/12/1973	19/01/2010	8244008	
1323	21/06/1973	21/06/1991	9168007	
1324	18/01/1967	13/02/2002	8162534	
1325	03/04/1984	02/03/2016	7237680	
1326	11/12/1977	11/12/1995	6044795	
1327	28/02/1980	11/04/2003	4054070	
1328	20/10/1988	31/08/2013	8041076	
1329	14/04/1973	02/11/2005	8356390	
1330	24/01/1986	25/10/2012	8677027	
1331	10/05/1972	26/03/2016	4873964	
1332	23/09/1964	18/04/2017	5370264	
1333	30/03/1989	31/03/2007	9377986	
1334	05/09/1981	16/06/2007	9032914	
1335	30/04/1963	06/01/2010	7412966	
1336	15/04/1970	29/07/1997	9322583	
1337	10/02/1974	03/11/1994	7520362	
1338	29/05/1980	09/07/2012	4604278	
1339	30/03/1985	31/03/2003	9266901	
1340	01/07/1975	31/10/2002	4185752	
1341	28/10/1989	28/10/2007	5890087	
1342	18/05/1972	30/01/2013	7888799	
1343	13/09/1975	29/12/1996	4873393	
1344	04/01/1966	26/04/1990	5518976	
1345	19/02/1973	17/12/2010	9263649	
1346	03/03/1979	12/01/2008	4296268	
1347	24/12/1967	17/01/2001	6043109	
1348	12/12/1989	13/12/2007	3809193	
1349	17/04/1983	06/05/2009	9368710	
1350	08/07/1982	05/04/2012	7554835	
1351	22/01/1964	01/07/2008	3991016	
1352	20/06/1968	01/07/2010	5627326	
1353	24/05/1970	12/06/2012	7665353	
1354	10/10/1967	14/01/1996	8617257	
1355	24/05/1976	25/11/1996	4867627	
1356	08/02/1972	30/12/1992	4284532	
1357	23/07/1982	24/09/2010	3627332	
1358	08/02/1974	18/10/2012	4067153	
1359	31/05/1968	05/02/2015	6790250	
1360	02/11/1963	08/04/2001	5988453	
1361	15/10/1974	12/12/2012	8523325	
1362	15/06/1989	30/11/2012	8025251	
1363	22/10/1963	24/09/1991	8374242	
1364	30/11/1980	11/01/2013	9499464	
1365	20/08/1975	14/09/2004	6698180	
1366	21/03/1987	07/05/2013	5555638	
1367	07/07/1973	10/05/2011	6764257	
1368	14/06/1972	05/10/2011	5286927	
1369	29/07/1963	16/09/2011	8354167	
1370	25/09/1969	13/02/2009	9572009	
1371	09/07/1983	08/07/2001	9165495	
1372	28/09/1967	25/04/2006	6185435	
1373	24/02/1966	17/06/2016	7832229	
1374	16/06/1964	11/05/2017	5243921	
1375	03/05/1976	11/11/2001	3874953	
1376	02/05/1981	29/08/2015	7551069	
1377	13/11/1976	18/07/2007	9393231	
1378	08/12/1972	18/09/2002	3903038	
1379	25/04/1986	27/07/2014	4812675	
1380	15/11/1978	14/11/1996	8917641	
1381	02/11/1986	02/11/2004	6499207	
1382	28/06/1980	28/06/1998	8449385	
1383	08/08/1972	16/03/2015	7553001	
1384	31/08/1984	19/11/2008	7152949	
1385	24/02/1969	16/10/2012	4594617	
1386	06/09/1972	29/07/2009	4257596	
1387	17/12/1968	28/07/1991	6855820	
1388	07/01/1980	31/08/2013	9115026	
1389	16/01/1978	02/07/2017	9387590	
1390	08/07/1985	17/09/2017	5583164	
1391	04/04/1970	01/04/2006	3697816	
1392	21/04/1970	26/08/1995	3808387	
1393	04/10/1984	09/06/2011	4631178	
1394	22/05/1973	12/07/2001	7468691	
1395	21/09/1987	20/09/2005	7803720	
1396	22/10/1977	09/10/1997	8040285	
1397	21/03/1963	26/02/2006	9404605	
1398	16/10/1980	26/01/2003	5150139	
1399	25/12/1975	08/09/2009	5677561	
1400	14/04/1987	13/04/2005	5576955	
1401	21/05/1982	24/12/2000	4894515	
1402	08/10/1969	19/01/2004	8963080	
1403	29/10/1982	28/10/2000	8133913	
1404	18/04/1979	15/11/2006	7799865	
1405	05/06/1981	06/05/2011	6676227	
1406	11/02/1978	30/10/1997	6748945	
1407	14/09/1981	30/05/2014	9329150	
1408	19/04/1970	02/02/2008	7861971	
1409	03/08/1983	31/05/2006	6494980	
1410	01/05/1987	01/05/2005	5761272	
1411	01/01/1981	08/08/2003	7292690	
1412	16/06/1978	27/04/2008	8343960	
1413	03/11/1965	27/03/2007	5547185	
1414	01/05/1986	22/06/2015	4071963	
1415	25/01/1978	19/05/2005	7958248	
1416	24/03/1969	31/10/2013	8410506	
1417	12/04/1978	28/05/2010	7261674	
1418	19/11/1987	19/11/2005	5477525	
1419	15/12/1973	19/10/2017	6695088	
1420	09/09/1969	11/09/1998	4466516	
1421	30/03/1973	31/05/2016	5580953	
1422	31/10/1970	14/07/1990	5905326	
1423	18/12/1967	08/07/2005	7339269	
1424	13/08/1973	06/03/2001	4313381	
1425	26/03/1965	14/03/1995	4742449	
1426	12/01/1964	16/12/2003	5319845	
1427	18/11/1985	19/05/2015	6724897	
1428	23/04/1988	04/10/2017	6805227	
1429	11/07/1981	07/03/2012	4559760	
1430	22/01/1975	16/11/2015	9128918	
1431	06/01/1980	20/11/2005	4715376	
1432	06/03/1980	24/10/2001	7005166	
1433	01/08/1965	20/05/2012	5203906	
1434	03/09/1979	02/09/1997	7089992	
1435	13/12/1978	22/08/2004	3734656	
1436	23/01/1989	23/01/2007	8841541	
1437	09/03/1984	01/04/2016	7484581	
1438	01/01/1972	01/10/1993	7716371	
1439	27/01/1974	06/08/2007	3798484	
1440	23/04/1979	20/11/1999	9264181	
1441	29/04/1982	16/06/2001	8631397	
1442	04/07/1967	16/12/1992	8183472	
1443	29/10/1974	23/11/2010	5045654	
1444	10/08/1967	31/05/2014	7900650	
1445	01/11/1976	16/01/2001	5575142	
1446	08/09/1985	31/08/2012	7735068	
1447	25/09/1989	27/10/2007	5769256	
1448	24/07/1968	16/10/2001	6212496	
1449	21/10/1986	21/10/2004	5729024	
1450	12/07/1985	13/07/2003	4589543	
1451	27/02/1987	04/09/2006	7947930	
1452	10/01/1974	29/04/1994	8151502	
1453	11/09/1970	28/04/2015	9269922	
1454	14/09/1969	07/06/1998	6346141	
1455	26/10/1970	10/10/2013	6277108	
1456	05/03/1966	18/04/1994	4315933	
1457	29/03/1986	15/12/2013	4919638	
1458	13/07/1987	01/08/2017	5891214	
1459	24/01/1981	12/06/2009	8700273	
1460	01/05/1964	23/07/2007	5606791	
1461	02/02/1979	19/09/2002	9226145	
1462	04/09/1982	09/04/2007	6804474	
1463	21/11/1967	28/10/2000	4440203	
1464	21/07/1970	26/04/2014	6384061	
1465	14/03/1983	23/11/2011	5344840	
1466	07/08/1971	08/05/2006	8265243	
1467	03/09/1967	21/10/2011	5530222	
1468	13/12/1975	31/08/2016	9122962	
1469	16/12/1976	12/02/2011	9319789	
1470	10/10/1985	18/06/2016	9458700	
1471	25/09/1989	17/03/2010	5845454	
1472	08/10/1973	31/05/1995	8570200	
1473	09/02/1989	27/06/2014	5864983	
1474	15/08/1966	16/03/2011	9482136	
1475	28/07/1963	12/06/1995	7634067	
1476	24/03/1979	25/06/1999	7400212	
1477	08/05/1968	16/03/2011	5645581	
1478	22/03/1964	15/02/1994	8751200	
1479	19/11/1989	20/11/2007	7548527	
1480	28/01/1975	14/01/2005	9371421	
1481	06/10/1983	06/10/2001	8059167	
1482	10/10/1964	09/12/1993	5906152	
1483	06/05/1977	10/12/2000	8176846	
1484	09/12/1971	15/12/1990	7982484	
1485	03/12/1972	26/02/1994	7516996	
1486	17/10/1967	01/12/1996	8218109	
1487	08/02/1988	07/02/2006	7073834	
1488	23/05/1967	11/04/2007	6628544	
1489	23/10/1982	09/10/2005	7225245	
1490	17/01/1989	16/11/2011	7495298	
1491	23/01/1969	22/02/2002	5292348	
1492	11/10/1965	28/05/2013	4257475	
1493	10/06/1985	12/07/2013	4466261	
1494	17/04/1989	08/07/2016	5489308	
1495	20/11/1975	18/05/1995	5414541	
1496	22/10/1977	16/05/2016	6526139	
1497	04/04/1970	28/05/1993	7379817	
1498	16/09/1971	25/06/2008	4801333	
1499	10/10/1971	11/11/2003	5083113	
1500	10/11/1972	17/09/2006	8456630	
1501	11/04/1989	12/04/2007	5244354	
1502	02/02/1978	03/02/1996	7288431	
1503	19/12/1983	18/12/2001	4032561	
1504	02/02/1973	10/01/1999	8592527	
1505	21/12/1965	24/06/2011	6258236	
1506	31/10/1983	30/10/2001	7969765	
1507	05/01/1970	31/12/1999	6620429	
1508	23/03/1965	03/10/2009	6655144	
1509	02/12/1969	25/08/2017	4821000	
1510	04/08/1988	05/08/2006	8432860	
1511	20/10/1987	20/10/2005	7858558	
1512	04/03/1981	06/01/2000	8699778	
1513	08/03/1985	10/07/2009	4314603	
1514	14/10/1978	12/10/2007	7739850	
1515	21/04/1967	07/06/2015	4944336	
1516	30/04/1969	27/11/2006	3771962	
1517	18/06/1982	07/08/2016	5384676	
1518	02/10/1977	02/05/1997	6833728	
1519	06/02/1975	30/11/2004	4291947	
1520	31/08/1969	28/07/2016	8063713	
1521	23/12/1970	16/06/1992	7721769	
1522	27/09/1967	17/02/2012	8444597	
1523	24/08/1972	20/04/2008	6063623	
1524	23/07/1971	17/10/1997	8569781	
1525	09/02/1976	19/08/1996	7342608	
1526	29/07/1980	14/02/1999	6495919	
1527	17/04/1986	16/04/2004	8200891	
1528	08/05/1967	05/05/2012	4243901	
1529	18/10/1969	22/08/2006	7371337	
1530	25/02/1979	24/06/1998	7010764	
1531	13/01/1987	12/01/2005	5955828	
1532	15/09/1985	12/04/2011	6655044	
1533	02/09/1969	21/02/2002	6320774	
1534	10/08/1988	10/08/2006	8518064	
1535	17/01/1966	13/05/1991	4922305	
1536	03/09/1969	04/02/2015	6143663	
1537	13/12/1982	31/03/2014	5873657	
1538	15/04/1964	06/02/1997	7958858	
1539	08/12/1989	20/06/2011	5567241	
1540	05/07/1985	24/09/2007	5477947	
1541	27/01/1984	27/01/2002	8163899	
1542	13/06/1963	09/01/2011	8092547	
1543	06/10/1965	05/09/2013	7261852	
1544	06/04/1979	06/04/1997	7010070	
1545	06/02/1980	05/02/1998	8557832	
1546	14/09/1972	03/03/2008	8403138	
1547	24/10/1979	20/02/2009	7812901	
1548	09/02/1972	31/08/2004	7332437	
1549	04/11/1974	06/10/2006	7935461	
1550	29/03/1985	07/01/2011	9505500	
1551	02/02/1968	17/06/2017	4493947	
1552	30/05/1965	17/08/1998	5433941	
1553	08/10/1966	27/10/1995	8471712	
1554	03/10/1976	24/09/2015	7051611	
1555	09/08/1987	01/11/2014	8576597	
1556	28/07/1987	15/12/2006	6356207	
1557	17/08/1980	20/09/2015	4917685	
1558	04/03/1969	06/05/1994	5136807	
1559	20/05/1981	19/09/2014	7361753	
1560	02/08/1985	03/08/2006	8349847	
1561	05/11/1970	30/07/2017	7381900	
1562	02/02/1966	20/08/2001	7206035	
1563	27/03/1982	17/12/2001	5710867	
1564	23/05/1966	08/11/1992	9530704	
1565	03/09/1974	31/12/2013	5611549	
1566	25/12/1975	07/11/1995	8460100	
1567	05/04/1972	28/07/1999	9077185	
1568	05/12/1982	05/12/2000	4036108	
1569	25/01/1975	04/09/2016	6773747	
1570	27/02/1988	09/05/2015	7761917	
1571	13/02/1965	08/10/2016	8037002	
1572	24/12/1964	21/09/2011	3681122	
1573	04/05/1986	04/05/2004	8736779	
1574	14/06/1982	25/04/2013	9042761	
1575	21/01/1987	21/01/2005	6320907	
1576	30/09/1988	14/07/2010	7114794	
1577	15/07/1984	16/07/2002	4851354	
1578	12/09/1972	01/07/1992	6208516	
1579	27/08/1983	26/08/2001	8345040	
1580	05/03/1986	05/03/2004	6476407	
1581	07/08/1979	28/05/2000	8231851	
1582	30/11/1975	29/11/1993	5545925	
1583	07/05/1976	27/07/2014	8242333	
1584	10/01/1974	19/08/2013	7551727	
1585	22/03/1986	02/10/2009	5537573	
1586	04/04/1988	05/04/2006	7628839	
1587	17/09/1982	28/08/2008	4393770	
1588	23/09/1965	19/05/2003	9429255	
1589	11/07/1974	19/11/1994	8253993	
1590	29/09/1967	09/07/2013	8724472	
1591	11/06/1970	02/05/2013	9459627	
1592	03/12/1970	22/06/2003	3656476	
1593	07/06/1989	08/06/2007	9474006	
1594	04/09/1985	03/05/2015	3699645	
1595	28/02/1980	02/10/2009	7910731	
1596	27/10/1974	06/09/1997	4896110	
1597	24/10/1979	23/10/1997	8179180	
1598	13/11/1979	22/10/2015	8427038	
1599	20/11/1984	21/11/2002	5059703	
1600	05/04/1978	05/04/1996	5082361	
1601	11/05/1985	01/09/2012	5021004	
1602	02/08/1973	02/08/1991	5691441	
1603	06/05/1972	26/10/2002	5592212	
1604	20/07/1963	19/02/2012	7077168	
1605	03/04/1979	19/06/2009	5602139	
1606	03/04/1977	25/04/2017	6596003	
1607	16/12/1979	19/02/2011	5598224	
1608	14/01/1975	18/11/2006	5826453	
1609	15/07/1987	14/06/2015	7257669	
1610	01/12/1977	24/12/2013	5468484	
1611	09/08/1974	14/07/1993	4103253	
1612	10/06/1963	25/12/1990	7016374	
1613	03/04/1972	21/05/2005	5336347	
1614	05/06/1989	24/11/2011	8267501	
1615	01/03/1982	01/03/2000	4099606	
1616	05/12/1987	14/02/2010	5229572	
1617	11/05/1964	26/03/2000	6981852	
1618	28/05/1974	03/08/1994	8488783	
1619	01/10/1980	06/08/2004	9077642	
1620	07/12/1965	21/05/2005	5601423	
1621	03/05/1987	03/05/2005	4414031	
1622	11/12/1988	29/02/2012	6571415	
1623	03/10/1989	21/01/2015	9057012	
1624	07/10/1969	10/05/2007	4976289	
1625	06/08/1987	21/02/2008	3710155	
1626	25/01/1983	16/01/2009	6804095	
1627	02/08/1976	04/12/2005	4117918	
1628	25/11/1989	27/02/2016	4563762	
1629	15/08/1987	15/08/2005	7086166	
1630	03/12/1985	07/08/2007	3731378	
1631	18/03/1986	18/03/2004	5432357	
1632	28/01/1975	16/02/2014	6094923	
1633	09/11/1975	11/02/1996	8677929	
1634	25/09/1973	16/08/2005	6059929	
1635	25/05/1980	11/05/2012	7795371	
1636	14/02/1987	14/02/2005	9478584	
1637	05/05/1965	26/10/1995	3822480	
1638	08/07/1987	15/06/2006	8064772	
1639	30/09/1980	30/09/1998	5656303	
1640	15/07/1984	30/05/2012	5957545	
1641	12/02/1978	13/02/1996	5839276	
1642	10/07/1987	28/02/2014	4495542	
1643	15/06/1975	19/11/2013	4650040	
1644	24/10/1963	05/03/2016	8764837	
1645	07/05/1982	19/08/2001	4311449	
1646	08/06/1984	09/06/2002	6982730	
1647	25/10/1967	17/11/1993	4628266	
1648	05/07/1972	16/06/1992	7279976	
1649	22/03/1971	27/12/2016	8867048	
1650	06/05/1988	07/05/2006	7943941	
1651	04/07/1977	28/06/2017	8190713	
1652	05/02/1967	18/05/2003	6685213	
1653	04/08/1967	13/06/2004	4460299	
1654	06/06/1964	11/08/2001	5990136	
1655	06/08/1967	31/10/1992	6716410	
1656	10/07/1974	06/09/1994	9121785	
1657	11/05/1981	20/06/2003	4152846	
1658	03/06/1984	24/01/2008	8831885	
1659	20/04/1967	22/04/2005	3894930	
1660	15/07/1963	10/10/2010	8346160	
1661	18/08/1973	07/10/2013	7395008	
1662	20/10/1979	24/06/2010	7685621	
1663	05/07/1985	06/07/2003	4757647	
1664	11/10/1965	16/12/2011	3886293	
1665	03/08/1989	25/09/2016	7807022	
1666	05/10/1987	04/10/2005	7179882	
1667	20/01/1985	23/05/2004	6208980	
1668	09/08/1987	08/08/2005	4697872	
1669	21/02/1974	17/09/2017	8460301	
1670	23/11/1971	26/01/1992	8761568	
1671	17/09/1971	29/10/1994	7057644	
1672	26/08/1982	26/07/2003	4320571	
1673	27/04/1972	06/08/1997	8658677	
1674	31/08/1973	31/08/1991	7602189	
1675	23/12/1981	10/12/2016	7547901	
1676	11/03/1966	16/09/2012	5534295	
1677	29/05/1985	29/05/2003	4219656	
1678	07/08/1973	14/07/2006	9004112	
1679	01/08/1969	28/09/2005	4390813	
1680	09/03/1974	29/11/1992	4515438	
1681	31/10/1968	29/01/1998	7255663	
1682	30/03/1975	04/04/2011	4306814	
1683	04/10/1968	01/05/2006	5295484	
1684	14/02/1975	04/09/2015	6493124	
1685	26/10/1971	20/09/1994	7455298	
1686	11/11/1987	10/11/2005	8293133	
1687	02/04/1967	16/05/2003	9000318	
1688	07/08/1977	25/09/1997	6905465	
1689	04/10/1986	04/10/2004	6864581	
1690	22/11/1988	10/10/2009	8095515	
1691	29/01/1975	24/10/1994	4804266	
1692	21/08/1982	21/08/2000	4055804	
1693	16/05/1967	14/09/1990	8168205	
1694	28/02/1974	14/11/2007	3602266	
1695	24/01/1965	11/10/2002	9598075	
1696	12/10/1969	17/02/2016	7268972	
1697	02/08/1988	05/08/2012	4470783	
1698	25/10/1987	25/10/2005	7363800	
1699	04/02/1982	05/02/2000	4395538	
1700	24/11/1970	13/08/2007	4547531	
1701	07/03/1981	04/04/1999	6578103	
1702	14/01/1970	01/06/2013	3998892	
1703	15/02/1989	03/02/2015	4364746	
1704	15/10/1988	16/08/2012	3728030	
1705	05/03/1986	04/03/2004	5778371	
1706	03/07/1989	04/07/2007	7100926	
1707	15/12/1989	16/07/2017	4359337	
1708	27/06/1976	27/11/1998	9137250	
1709	19/12/1983	18/12/2001	4123468	
1710	28/07/1969	08/06/2005	3644145	
1711	30/09/1969	28/08/2005	3949746	
1712	12/05/1985	08/11/2015	5748459	
1713	24/03/1973	24/03/1993	4210196	
1714	01/04/1988	01/04/2006	7889902	
1715	15/04/1977	11/11/2013	3954454	
1716	30/11/1968	06/10/2004	4837656	
1717	21/07/1975	22/05/2004	6461527	
1718	20/11/1963	15/04/1998	8792908	
1719	30/12/1970	18/09/1991	4471239	
1720	26/05/1971	14/12/1992	7139828	
1721	27/10/1965	03/08/1991	7907859	
1722	21/08/1968	25/07/2011	8907485	
1723	14/09/1968	10/03/2017	4408427	
1724	09/02/1972	14/09/2001	9505195	
1725	18/05/1971	30/06/1992	8468257	
1726	29/08/1981	13/02/2011	4793813	
1727	29/02/1988	01/03/2006	8516139	
1728	25/06/1979	04/02/2003	7055460	
1729	19/11/1988	20/11/2006	6731712	
1730	22/01/1973	13/09/2003	4924183	
1731	22/04/1967	03/04/1995	5917545	
1732	30/11/1969	02/06/2009	8840061	
1733	28/12/1988	29/12/2006	9238385	
1734	12/08/1967	02/02/1998	7089243	
1735	10/04/1988	11/04/2006	4140110	
1736	09/05/1968	13/01/2016	6992423	
1737	16/09/1981	19/03/2000	5260858	
1738	12/03/1980	28/04/2000	7304254	
1739	04/03/1968	05/08/2002	4646847	
1740	11/08/1973	30/01/1993	7386201	
1741	20/07/1980	04/07/2016	9085386	
1742	04/01/1985	04/01/2003	4215332	
1743	05/08/1977	06/08/1995	3867566	
1744	10/06/1971	22/10/2009	7791538	
1745	09/06/1973	30/04/1996	7793146	
1746	09/07/1972	18/11/2016	5005705	
1747	16/11/1971	03/02/1999	7730123	
1748	20/05/1981	19/11/2016	7531309	
1749	27/04/1981	27/05/2013	6541487	
1750	03/03/1986	03/03/2004	8801960	
1751	13/02/1988	24/07/2014	5691671	
1752	02/05/1975	14/08/2012	6637376	
1753	01/08/1988	02/08/2006	9345180	
1754	25/10/1976	21/10/2010	9580295	
1755	17/12/1970	09/07/2003	6269911	
1756	08/11/1964	28/09/2006	6506831	
1757	06/03/1988	06/03/2006	7357666	
1758	14/12/1987	14/12/2005	6572763	
1759	29/01/1983	28/07/2015	8074340	
1760	17/04/1987	16/04/2005	6058256	
1761	07/07/1979	11/04/2017	4652309	
1762	25/08/1969	18/02/2007	4173531	
1763	19/06/1963	29/10/1995	8337501	
1764	24/07/1963	01/07/2015	5387963	
1765	07/02/1973	05/04/2012	9503647	
1766	07/04/1977	06/04/2013	7345122	
1767	10/06/1978	05/03/2005	6946235	
1768	03/10/1967	28/03/1990	4926249	
1769	15/12/1974	20/05/2011	9168637	
1770	23/11/1971	21/10/2000	6524671	
1771	30/05/1966	05/11/2014	5972931	
1772	17/06/1963	23/07/2013	6093648	
1773	12/09/1977	06/07/2000	6167909	
1774	27/07/1978	14/04/2007	6030170	
1775	27/05/1975	19/01/2001	4706773	
1776	31/10/1978	20/01/2007	7457176	
1777	29/06/1985	30/06/2003	8067015	
1778	20/03/1981	21/03/1999	5966722	
1779	21/04/1975	04/10/2004	8184991	
1780	07/06/1964	10/07/2014	8386584	
1781	29/08/1964	08/09/2001	6757678	
1782	12/05/1986	13/07/2010	3632790	
1783	23/11/1973	15/12/2016	7224115	
1784	20/10/1981	06/04/2005	8210606	
1785	27/01/1963	17/06/1991	7239043	
1786	30/07/1985	21/11/2004	8426444	
1787	16/08/1977	19/07/1996	7951220	
1788	14/10/1966	13/05/2005	6873214	
1789	21/04/1966	22/05/1990	3898929	
1790	11/09/1978	16/10/1996	4251615	
1791	04/02/1986	05/02/2004	8835177	
1792	13/08/1985	13/08/2003	7089861	
1793	03/07/1976	18/11/2013	6295075	
1794	27/09/1976	29/03/2008	9424343	
1795	10/05/1966	18/04/2010	9217906	
1796	27/09/1984	01/04/2016	6003735	
1797	19/01/1963	07/08/2003	6436390	
1798	29/08/1984	11/06/2014	6079028	
1799	25/11/1968	25/08/2004	7345623	
1800	25/05/1979	25/05/1997	6342009	
1801	11/12/1981	15/05/2002	7564210	
1802	05/10/1963	26/10/1994	9074677	
1803	13/06/1980	18/04/2013	5900090	
1804	11/12/1978	11/12/1996	5072091	
1805	08/12/1977	18/01/2015	6433538	
1806	27/11/1989	28/11/2007	4401161	
1807	13/06/1972	11/04/1998	7029866	
1808	09/12/1972	14/12/2011	7557872	
1809	04/06/1971	21/12/2001	7094301	
